Count,AirplaneID,Source,Destination,DepartureTime,ArrivalTime,RunningStatus,NumOfStops,Fare
2611,Airbus A332,VA1P,VAOZ,14:57,17:26,On Time,0,12143
2612,Airbus A319,VEJT,VEAT,06:07,02:55,On Time,0,14516
2613,Airbus A321,VEJS,VOTJ,08:35,20:01,On Time,2,34830
2614,Boeing 787,VICX,VELP,10:38,01:30,On Time,1,27166
2615,Boeing 707,VO80,VO80,01:18,09:18,On Time,0,19748
2616,Airbus A320,VEVZ,VEBG,11:28,13:00,On Time,1,43576
2617,Boeing 787,VAKE,VAND,19:36,06:05,Cancelled,0,36889
2618,Airbus A321,VOML,VAKE,09:57,04:09,On Time,2,16567
2619,Boeing 727,VOTR,VAND,05:31,16:29,Cancelled,2,30157
2620,Airbus A321,VEGK,VAPO,19:31,22:13,Delayed,0,13306
2621,Boeing 737,VAHB,VIAX,18:17,19:56,On Time,0,26462
2622,Airbus A332,VISR,VASL,00:50,00:04,Cancelled,3,16775
2623,Boeing 747,VICX,VILH,02:24,05:36,Cancelled,2,32978
2624,Embraer ERJ165,VAHB,VOMY,08:35,12:24,On Time,1,16155
2625,Boeing 707,VABB,VIDN,13:06,02:12,Cancelled,3,44530
2626,Boeing 707,VOMD,VAAU,23:58,18:15,On Time,0,35733
2627,Airbus A332,VOPN,VAAU,09:56,03:57,On Time,1,16685
2628,Embraer ERJ155,VO55,VOTJ,01:58,13:20,Cancelled,3,35631
2629,Airbus A321,VAOZ,VIJP,17:31,07:01,On Time,0,31160
2630,Airbus A320,VICX,VIDN,13:48,10:40,On Time,0,41371
2631,Airbus A332,VAUD,VEAT,02:37,13:39,On Time,1,22609
2632,Boeing 707,VIBY,VOCL,02:12,01:00,On Time,1,25448
2633,Boeing 787,VOBL,VAGO,15:00,21:17,On Time,2,43266
2634,Embraer ERJ145,VICX,VASL,18:21,16:48,On Time,2,30826
2635,Boeing 727,VOHY,VABM,03:47,11:52,On Time,1,20534
2636,Airbus A321,VIGR,VEBI,13:03,02:37,On Time,0,39357
2637,Airbus A321,VOBL,VANP,11:32,04:05,On Time,3,17541
2638,Boeing 737,VEBI,VELP,06:14,06:51,On Time,2,5260
2639,Airbus A321,VIPK,VABO,02:55,07:31,On Time,3,12618
2640,Embraer ERJ155,VIDN,VOBI,20:06,21:09,On Time,0,42132
2641,Airbus A319,VIGR,VOBI,17:16,13:56,Cancelled,1,25255
2642,Airbus A321,VEBI,VAID,02:11,07:38,On Time,0,10724
2643,Boeing 707,VOMY,VOMY,07:15,16:13,On Time,1,35258
2644,Embraer ERJ165,VO80,VICX,06:22,21:52,On Time,0,14509
2645,Boeing 727,VOMY,VICG,05:56,10:25,Cancelled,3,30932
2646,Airbus A319,VOTR,VASL,01:47,21:01,On Time,0,38876
2647,Airbus A321,VOTV,VA1P,22:22,17:26,On Time,1,48707
2648,Embraer ERJ155,VABM,VILK,19:04,00:57,On Time,2,18712
2649,Boeing 787,VOCP,VAKE,01:44,09:00,Cancelled,1,30011
2650,Airbus A320,VEJP,VAJM,12:01,05:44,Delayed,3,44855
2651,Boeing 727,VEPT,VIJP,14:21,15:55,On Time,3,24080
2652,Boeing 747,VIAR,VEKW,20:18,09:07,On Time,0,13423
2653,Airbus A320,VOMY,VEMN,19:15,22:57,On Time,0,6463
2654,Embraer ERJ165,VICG,VOPN,01:58,20:26,On Time,0,34888
2655,Airbus A320,VABO,VAUD,14:34,02:15,Cancelled,1,30586
2656,Boeing 787,VICX,VARK,01:37,14:10,Delayed,0,40984
2657,Boeing 787,VEBS,VABV,17:29,02:50,Delayed,0,17388
2658,Boeing 787,VEMH,VIKO,16:14,05:58,Cancelled,0,11411
2659,Boeing 747,VEJS,VIDP,18:17,12:19,Cancelled,2,22551
2660,Airbus A320,VIJO,VAND,07:13,07:34,Delayed,1,11295
2661,Boeing 747,VANP,VIDP,10:35,15:33,On Time,0,23061
2662,Boeing 747,VAND,VARP,21:19,11:52,Cancelled,0,43325
2663,Embraer ERJ165,VAAU,VAAU,16:37,21:20,Cancelled,0,19899
2664,Boeing 737,VOCB,VAPR,18:07,20:13,On Time,2,48633
2665,Embraer ERJ145,VIAX,VAGO,19:28,08:16,Cancelled,0,28023
2666,Airbus A332,VABP,VAPO,13:57,15:21,Delayed,3,34049
2667,Boeing 727,VABV,VOCB,22:09,00:34,On Time,3,11309
2668,Embraer ERJ155,VOTJ,VO80,23:49,19:38,On Time,3,12436
2669,Airbus A319,VEPG,VEVZ,15:12,22:48,On Time,0,32314
2670,Airbus A332,VAAU,VOMY,04:02,14:36,On Time,3,20276
2671,Boeing 737,VEMH,VICG,13:05,05:20,On Time,0,35705
2672,Embraer ERJ165,VEKW,VIBK,14:30,05:20,Delayed,1,22205
2673,Boeing 727,VOML,VERC,20:05,08:42,On Time,0,46538
2674,Boeing 707,VAAU,VIAL,07:17,02:59,Cancelled,0,21061
2675,Boeing 727,VOPB,VASL,14:29,19:15,Cancelled,2,8848
2676,Boeing 747,VOHS,VEIM,12:16,16:12,On Time,0,41686
2677,Boeing 737,VOCL,VOCB,20:34,10:47,On Time,0,8699
2678,Airbus A321,VEKU,VAHB,10:22,13:42,On Time,1,49144
2679,Airbus A321,VISR,VOTJ,01:56,02:16,On Time,0,29238
2680,Airbus A319,VIBK,VABI,16:25,16:28,On Time,1,47690
2681,Boeing 737,VARK,VOHS,03:27,09:14,On Time,0,13449
2682,Embraer ERJ155,VECC,VEVZ,21:08,07:04,On Time,3,42288
2683,Airbus A332,VEAT,VEDZ,18:30,22:38,Cancelled,1,31877
2684,Airbus A320,VEPG,VOTR,13:29,16:59,Cancelled,3,7791
2685,Embraer ERJ165,VOKN,VOML,14:23,09:40,On Time,1,12406
2686,Embraer ERJ145,VAAU,VEPG,11:59,09:04,On Time,0,31298
2687,Airbus A319,VOCL,VORY,20:38,06:51,On Time,1,21025
2688,Boeing 707,VIJU,VAAU,01:07,15:11,On Time,1,22831
2689,Boeing 727,VEDG,VECC,08:57,23:42,On Time,0,47034
2690,Boeing 727,VEMN,VIJO,21:09,20:54,Cancelled,0,10797
2691,Boeing 787,VIKG,VABV,02:15,03:06,On Time,0,24173
2692,Boeing 727,VEMH,VARK,15:06,01:17,On Time,3,37800
2693,Boeing 727,VOMM,VAPR,19:12,04:52,On Time,1,39871
2694,Boeing 747,VAHB,VIBY,10:18,11:51,On Time,1,6141
2695,Airbus A319,VIJO,VEBS,07:38,20:35,On Time,1,31876
2696,Airbus A320,VAAH,VEDG,17:57,19:09,On Time,1,34418
2697,Embraer ERJ165,VABJ,VEJP,19:06,12:49,On Time,1,30710
2698,Airbus A319,VAGO,VEBI,07:28,01:20,On Time,3,34376
2699,Boeing 707,VEMH,VOCP,10:14,17:27,On Time,3,24780
2700,Boeing 747,VEMN,VABM,12:34,13:12,On Time,0,46677
2701,Boeing 747,VAPO,VEJS,10:45,22:59,On Time,1,46157
2702,Boeing 727,VEPG,VEGT,21:25,11:21,Cancelled,2,39717
2703,Airbus A321,VEMR,VEIM,23:20,21:11,Delayed,0,14992
2704,Airbus A319,VICX,VILK,05:05,23:22,On Time,0,44118
2705,Airbus A332,VAUD,VOWA,01:04,04:52,Delayed,0,47790
2706,Embraer ERJ155,VOHY,VOPC,00:33,22:14,On Time,0,41378
2707,Airbus A332,VABM,VOCB,22:17,08:42,Cancelled,0,19963
2708,Embraer ERJ165,VEBD,VILH,05:32,02:18,On Time,0,28120
2709,Airbus A320,VOCB,VOSM,12:33,10:00,Delayed,3,12427
2710,Airbus A321,VICX,VASL,06:34,05:09,Cancelled,0,34411
2711,Airbus A332,VAPO,VIJU,10:19,18:09,On Time,2,31305
2712,Boeing 737,VIJO,VAHB,11:32,20:45,On Time,0,25833
2713,Boeing 737,VIKG,VOBI,12:56,03:34,Cancelled,0,36092
2714,Embraer ERJ155,VABV,VEBG,10:43,07:36,On Time,0,16212
2715,Airbus A332,VIBN,VEMN,21:43,12:58,Cancelled,0,25812
2716,Boeing 747,VAAK,VEVZ,07:01,07:09,Cancelled,3,17372
2717,Boeing 727,VORY,VILK,09:35,00:24,On Time,0,7829
2718,Embraer ERJ145,VEAT,VAPO,20:16,23:49,On Time,3,27550
2719,Boeing 727,VAOZ,VEJP,16:27,01:47,On Time,3,13734
2720,Boeing 727,VOWA,VEVZ,16:16,19:56,Cancelled,1,31006
2721,Boeing 747,VIBY,VO55,17:44,12:33,On Time,1,14455
2722,Boeing 727,VOTR,VOMY,21:10,21:24,On Time,3,47458
2723,Boeing 737,VOTJ,VIJO,17:43,11:38,On Time,0,26458
2724,Boeing 787,VIKG,VELR,19:26,15:00,On Time,0,8079
2725,Boeing 707,VECC,VOML,23:15,19:21,Cancelled,0,21864
2726,Boeing 737,VOSM,VASD,16:17,14:56,On Time,2,17372
2727,Airbus A320,VEGT,VILH,20:18,15:26,Delayed,0,24862
2728,Airbus A321,VANP,VEVZ,03:04,22:35,On Time,1,31356
2729,Airbus A321,VABV,VOCI,13:04,02:45,On Time,3,18991
2730,Boeing 727,VOHY,VEGK,01:50,21:30,Delayed,0,28303
2731,Airbus A332,VOTP,VEVZ,08:30,14:04,Cancelled,2,9725
2732,Embraer ERJ155,VOKN,VAHB,07:08,13:32,On Time,0,33551
2733,Airbus A321,VIBN,VOBL,05:21,22:54,Delayed,2,9456
2734,Airbus A332,VOTV,VAKE,09:40,00:23,On Time,3,25090
2735,Airbus A321,VIJO,VEJP,08:37,10:23,On Time,0,28364
2736,Embraer ERJ165,VARK,VEGT,06:40,22:31,Cancelled,0,37602
2737,Embraer ERJ165,VABM,VEGK,18:34,09:45,Delayed,3,21900
2738,Embraer ERJ155,VARK,VOTP,15:31,14:06,On Time,2,25557
2739,Boeing 747,VEBS,VEMH,23:58,00:35,Cancelled,2,48250
2740,Boeing 727,VOPB,VOBL,08:05,00:07,On Time,1,17161
2741,Airbus A320,VA1G,VORY,01:20,13:03,Cancelled,2,36933
2742,Boeing 787,VEGT,VEPT,22:00,13:40,On Time,3,47680
2743,Airbus A320,VIJU,VABB,08:51,15:41,Cancelled,0,42827
2744,Boeing 787,VOML,VICG,19:13,02:46,On Time,3,16170
2745,Embraer ERJ165,VICX,VEBD,17:33,04:03,On Time,0,44741
2746,Boeing 787,VEJS,VOCL,08:18,11:56,On Time,1,38643
2747,Embraer ERJ145,VEBS,VAPR,02:15,11:42,On Time,0,7356
2748,Embraer ERJ145,VOTR,VOPB,09:37,21:57,On Time,0,28027
2749,Boeing 727,VABM,VIGR,03:26,20:15,Delayed,0,9321
2750,Boeing 707,VICG,VAKJ,21:08,14:42,Cancelled,0,40622
2751,Embraer ERJ155,VIJU,VABM,03:08,04:37,On Time,2,7080
2752,Airbus A321,VABP,VAAH,16:48,08:36,On Time,1,27264
2753,Embraer ERJ145,VOCI,VANP,01:28,12:02,On Time,0,46598
2754,Boeing 707,VAND,VAJM,17:48,18:28,On Time,3,21682
2755,Embraer ERJ145,VIKG,VEJP,12:14,01:48,On Time,1,17972
2756,Boeing 787,VOTV,VOCI,23:45,15:03,On Time,0,7157
2757,Airbus A321,VAPR,VIAL,19:54,05:20,On Time,1,45305
2758,Airbus A319,VEAT,VOCI,05:59,20:34,Delayed,1,44878
2759,Boeing 747,VIJO,VEBD,17:04,07:57,On Time,1,13994
2760,Boeing 707,VERC,VABI,22:49,05:29,On Time,0,29379
2761,Boeing 727,VAUD,VOPB,15:00,22:42,Cancelled,1,8637
2762,Airbus A332,VEKW,VAAU,14:51,11:24,Cancelled,3,49477
2763,Boeing 707,VA1P,VO80,01:23,09:03,Delayed,2,31631
2764,Airbus A321,VOHY,VIBN,16:43,20:45,Delayed,0,23550
2765,Airbus A321,VAJM,VEPG,18:39,09:38,On Time,0,34824
2766,Boeing 727,VEPG,VAAH,06:45,10:55,On Time,1,43385
2767,Embraer ERJ155,VABP,VEIM,11:31,22:47,On Time,2,42285
2768,Boeing 707,VARK,VIJO,08:03,06:23,Cancelled,0,18630
2769,Embraer ERJ155,VABV,VEVZ,17:47,05:00,On Time,1,21609
2770,Boeing 737,VA1P,VEKU,16:25,10:25,Cancelled,0,32780
2771,Boeing 707,VEPT,VIJP,07:40,06:44,On Time,1,49280
2772,Airbus A332,VEPT,VAPR,16:31,06:06,On Time,1,34489
2773,Boeing 727,VAID,VIJO,20:24,23:40,Delayed,0,39888
2774,Boeing 727,VIJO,VOBL,22:17,15:48,On Time,0,43486
2775,Embraer ERJ165,VA1G,VAAU,12:55,06:28,Cancelled,1,44959
2776,Airbus A332,VOMD,VIKG,16:15,20:26,On Time,1,34213
2777,Boeing 747,VA1G,VAPO,03:51,14:02,On Time,3,42078
2778,Airbus A320,VILH,VEKW,02:27,09:27,On Time,0,9731
2779,Boeing 737,VEPT,VIBK,17:46,07:23,Cancelled,0,34279
2780,Airbus A332,VOTR,VABB,11:16,09:15,Cancelled,0,34811
2781,Airbus A319,VAUD,VAUD,15:13,22:20,On Time,1,17662
2782,Boeing 737,VOBI,VISR,20:41,06:09,Cancelled,0,18446
2783,Airbus A321,VABB,VOCL,01:30,21:12,On Time,0,44244
2784,Boeing 747,VICG,VIDN,08:49,07:09,Delayed,2,13225
2785,Boeing 737,VOCL,VOTV,06:28,13:26,On Time,2,28564
2786,Boeing 747,VOHY,VAHB,12:39,20:20,On Time,0,45849
2787,Embraer ERJ155,VICX,VAAU,14:58,08:59,On Time,0,25252
2788,Boeing 727,VAKE,VARP,12:59,20:27,Delayed,3,7671
2789,Embraer ERJ165,VOPN,VEVZ,07:06,21:28,On Time,1,24910
2790,Airbus A320,VOSM,VA1G,01:34,18:41,On Time,0,14581
2791,Airbus A321,VIKO,VABO,02:20,21:16,On Time,1,35555
2792,Embraer ERJ145,VIJU,VOWA,01:16,23:20,Cancelled,2,45648
2793,Embraer ERJ155,VEJS,VAAU,14:54,06:12,Delayed,0,41012
2794,Embraer ERJ155,VEMN,VABB,18:51,10:38,On Time,1,31685
2795,Boeing 707,VOTV,VEPG,18:17,17:32,On Time,1,30625
2796,Boeing 727,VIPT,VEJP,07:43,04:17,Delayed,3,31453
2797,Boeing 727,VEJS,VIGR,03:24,17:13,Cancelled,1,25927
2798,Airbus A319,VEJP,VEJT,11:36,09:04,On Time,0,34287
2799,Embraer ERJ155,VEBG,VAJM,22:43,01:39,On Time,2,22863
2800,Embraer ERJ165,VIAX,VAGO,22:58,10:56,On Time,1,39534
2801,Airbus A332,VA1P,VABM,03:38,07:02,Cancelled,1,48223
2802,Boeing 747,VIKO,VOBI,13:08,11:53,Delayed,1,43906
2803,Boeing 727,VAND,VEKU,00:14,05:54,On Time,0,47156
2804,Airbus A319,VORY,VIKO,13:19,03:39,Cancelled,0,19585
2805,Boeing 787,VAAK,VA1P,23:16,14:23,On Time,1,31764
2806,Embraer ERJ145,VOPN,VIKG,17:38,18:15,On Time,1,32301
2807,Boeing 707,VIPT,VEBI,17:36,07:39,Delayed,2,30965
2808,Airbus A332,VOPN,VEPG,16:12,08:42,Delayed,0,12995
2809,Boeing 787,VOHS,VIDP,17:59,13:17,Delayed,0,17063
2810,Boeing 707,VECC,VEGK,22:40,02:05,Delayed,1,31871
2811,Embraer ERJ165,VOHY,VORY,20:09,11:08,On Time,1,44859
2812,Embraer ERJ155,VICX,VIBK,01:30,18:09,On Time,1,41237
2813,Embraer ERJ165,VAAU,VAHB,06:40,13:54,On Time,1,23224
2814,Airbus A319,VIAL,VA1G,08:00,01:50,Cancelled,2,29235
2815,Embraer ERJ155,VABO,VIBK,07:43,01:36,On Time,0,30592
2816,Boeing 747,VEBD,VEJS,21:04,23:02,On Time,0,41735
2817,Embraer ERJ165,VAID,VOTP,04:49,12:53,Delayed,0,42615
2818,Boeing 727,VOHS,VIAL,01:46,07:39,Cancelled,0,41271
2819,Boeing 737,VASD,VASD,13:32,16:00,Cancelled,0,27446
2820,Boeing 747,VIJO,VOTV,00:47,10:11,On Time,0,20560
2821,Airbus A320,VABB,VOWA,19:48,02:39,Delayed,0,44279
2822,Airbus A332,VIKO,VA1P,08:13,02:00,Cancelled,1,14874
2823,Embraer ERJ165,VAAK,VOTJ,16:55,21:22,On Time,0,43022
2824,Airbus A320,VIGR,VAPO,03:08,03:47,On Time,0,26702
2825,Embraer ERJ145,VAJM,VABJ,02:39,17:16,On Time,0,34879
2826,Boeing 747,VEBD,VIGR,10:55,13:35,Cancelled,0,38179
2827,Embraer ERJ165,VOML,VIKG,18:55,15:25,On Time,1,35046
2828,Boeing 787,VEMN,VEMN,19:41,08:28,On Time,0,21021
2829,Airbus A332,VOCP,VOMD,08:10,20:35,On Time,0,43499
2830,Boeing 707,VEKW,VEAT,21:21,09:41,Delayed,3,29981
2831,Boeing 707,VOMY,VA1G,08:32,00:24,Delayed,2,47647
2832,Airbus A320,VOCL,VIBK,02:11,06:03,On Time,0,31273
2833,Embraer ERJ145,VOKN,VOCB,04:17,04:13,On Time,3,16691
2834,Boeing 707,VIKO,VASL,03:01,03:34,Delayed,1,45150
2835,Boeing 747,VOPB,VOMM,23:36,21:19,On Time,0,42040
2836,Embraer ERJ165,VOWA,VABO,05:05,13:09,Cancelled,0,30844
2837,Embraer ERJ155,VARK,VEPT,00:33,10:45,Cancelled,0,23748
2838,Embraer ERJ165,VABM,VIPK,00:49,13:57,On Time,3,27012
2839,Boeing 737,VIBK,VAOZ,12:21,15:50,On Time,0,40510
2840,Airbus A320,VOPN,VO80,20:17,21:26,Delayed,2,14183
2841,Airbus A332,VEMH,VA1G,05:19,20:14,On Time,2,16760
2842,Boeing 727,VOBI,VOTV,12:01,18:18,On Time,0,33649
2843,Boeing 787,VASL,VIAR,16:31,09:44,Cancelled,1,25422
2844,Airbus A319,VOPN,VIJO,05:17,14:08,On Time,1,44713
2845,Boeing 787,VAJM,VAGO,17:30,10:14,Delayed,0,30533
2846,Embraer ERJ165,VABI,VA1G,00:36,20:21,On Time,2,42604
2847,Boeing 707,VOCL,VABB,04:31,04:33,Delayed,3,26032
2848,Airbus A321,VICG,VAPO,02:22,08:07,On Time,1,41013
2849,Airbus A320,VEDZ,VAUD,15:50,09:02,On Time,0,45688
2850,Embraer ERJ165,VORY,VAHB,21:00,08:59,On Time,1,17611
2851,Embraer ERJ165,VABP,VOHS,18:34,01:59,On Time,2,47559
2852,Boeing 747,VOCB,VIDN,23:24,00:41,On Time,3,42433
2853,Boeing 747,VAAK,VOHY,04:15,08:57,Delayed,0,41412
2854,Embraer ERJ145,VISR,VEBI,10:22,16:12,On Time,2,18245
2855,Boeing 747,VAID,VIAL,14:07,21:00,Cancelled,2,34576
2856,Airbus A332,VAAU,VOHY,19:07,11:21,On Time,2,8039
2857,Airbus A320,VIJU,VEJS,02:46,21:42,Cancelled,0,6799
2858,Airbus A319,VAAU,VOPB,02:01,01:03,On Time,1,45418
2859,Boeing 707,VABO,VOTR,20:56,15:21,On Time,3,19991
2860,Boeing 727,VEKW,VILH,21:14,14:05,On Time,1,35769
2861,Embraer ERJ165,VAKE,VABP,19:34,14:18,Delayed,0,14957
2862,Airbus A319,VEZO,VASL,17:15,20:21,On Time,1,10261
2863,Airbus A321,VEDG,VOTV,16:27,21:49,On Time,0,15094
2864,Boeing 707,VEZO,VAUD,22:01,19:33,On Time,2,16255
2865,Airbus A332,VAGO,VOPC,03:31,04:43,Delayed,0,45959
2866,Embraer ERJ165,VEAT,VOTP,21:29,19:19,On Time,2,18595
2867,Airbus A321,VAID,VEKW,06:10,13:28,Cancelled,2,46711
2868,Boeing 707,VOTJ,VEMR,08:17,22:49,Cancelled,3,43707
2869,Embraer ERJ155,VANP,VELP,15:45,04:23,On Time,0,12807
2870,Embraer ERJ145,VEDZ,VEZO,17:45,04:56,On Time,3,15488
2871,Airbus A332,VO55,VASD,20:41,10:05,On Time,1,46555
2872,Airbus A321,VARK,VOPB,10:00,04:42,Cancelled,0,38082
2873,Airbus A320,VIDP,VIGR,22:36,20:28,Delayed,0,6751
2874,Boeing 707,VEBS,VOTV,12:35,22:58,On Time,1,5678
2875,Airbus A319,VASL,VOTJ,08:00,18:01,Delayed,0,17861
2876,Boeing 737,VARP,VABI,16:05,02:14,Cancelled,2,37195
2877,Embraer ERJ145,VAUD,VAKJ,05:01,14:58,Cancelled,0,30890
2878,Embraer ERJ165,VOCB,VAGO,04:34,01:15,On Time,1,45258
2879,Airbus A320,VIJU,VASL,00:35,11:30,On Time,0,49156
2880,Airbus A321,VOSM,VOPC,08:04,14:39,On Time,0,21594
2881,Boeing 747,VOPN,VOTJ,02:46,17:32,On Time,0,37420
2882,Airbus A320,VIJU,VOPC,03:15,09:53,On Time,2,26494
2883,Boeing 727,VOHS,VAAK,10:18,19:44,On Time,1,9804
2884,Airbus A320,VOCL,VABJ,10:13,02:18,On Time,2,37438
2885,Airbus A320,VIDN,VILK,20:13,21:58,On Time,0,21631
2886,Airbus A332,VA1G,VOCL,22:38,05:53,Delayed,3,37678
2887,Boeing 747,VABJ,VABV,08:00,00:11,Cancelled,3,12568
2888,Boeing 737,VAUD,VEJP,14:14,20:58,On Time,3,49604
2889,Boeing 707,VEGK,VEGK,10:13,12:43,On Time,2,21801
2890,Boeing 707,VOPC,VORG,19:06,02:17,Cancelled,1,42417
2891,Airbus A332,VOCP,VOCB,13:45,16:10,Cancelled,1,6249
2892,Airbus A319,VOSM,VERC,20:24,09:58,On Time,2,7596
2893,Embraer ERJ155,VOPC,VABB,19:56,22:03,On Time,1,42975
2894,Airbus A332,VICG,VILH,09:35,15:03,On Time,1,27497
2895,Airbus A332,VABB,VEZO,08:16,22:56,Delayed,3,48984
2896,Boeing 737,VIBN,VEPG,01:28,15:15,Delayed,1,26785
2897,Airbus A319,VELP,VABJ,13:44,05:43,On Time,1,16232
2898,Boeing 727,VAPR,VAID,15:31,23:28,Cancelled,1,48387
2899,Boeing 707,VEMR,VAAK,03:39,12:07,On Time,2,45313
2900,Embraer ERJ145,VOTP,VEGT,10:11,09:08,On Time,0,24019
2901,Boeing 707,VIDP,VICX,15:19,05:12,Delayed,0,35026
2902,Embraer ERJ155,VOTJ,VEIM,06:50,14:01,Cancelled,1,36727
2903,Boeing 707,VIDN,VEJT,14:43,23:03,On Time,1,24972
2904,Embraer ERJ165,VARK,VARP,11:40,23:59,On Time,2,16259
2905,Boeing 787,VABI,VARP,19:38,18:28,On Time,3,7408
2906,Boeing 727,VEKU,VOKN,04:43,17:26,On Time,0,30808
2907,Airbus A319,VAID,VAJM,03:03,14:13,On Time,0,42350
2908,Embraer ERJ165,VIKO,VARP,07:58,10:10,On Time,1,27493
2909,Embraer ERJ155,VOML,VOPB,07:10,22:53,Delayed,3,44153
2910,Boeing 787,VOTV,VAKJ,21:30,02:53,Cancelled,2,39005
2911,Boeing 737,VEMR,VABM,01:12,03:31,Delayed,2,20500
2912,Boeing 707,VOCI,VAID,17:36,05:21,Delayed,3,8690
2913,Boeing 727,VAJM,VABB,10:09,01:01,Delayed,0,28115
2914,Airbus A319,VIDP,VAOZ,09:13,11:14,On Time,1,24170
2915,Embraer ERJ155,VABI,VOTR,22:20,14:13,On Time,2,7796
2916,Airbus A332,VEBG,VAGO,05:18,04:57,On Time,1,23067
2917,Embraer ERJ165,VOMM,VOPC,13:41,08:27,Delayed,0,34446
2918,Boeing 727,VABV,VAHB,03:33,17:10,On Time,0,21775
2919,Airbus A321,VEMR,VIAL,16:15,23:10,On Time,2,23394
2920,Embraer ERJ165,VOPB,VOKN,05:30,03:05,On Time,0,23595
2921,Boeing 787,VAPR,VAKE,19:32,04:41,On Time,0,21003
2922,Boeing 747,VEAT,VOMY,10:55,02:24,On Time,1,44735
2923,Airbus A321,VASD,VOBL,22:10,02:42,Delayed,0,35367
2924,Boeing 787,VEAT,VEIM,01:38,15:00,Delayed,3,5672
2925,Airbus A332,VIBY,VABI,07:52,09:36,On Time,0,27498
2926,Airbus A332,VEBS,VORG,16:08,17:01,On Time,2,40026
2927,Airbus A332,VEKU,VAHB,06:56,01:25,Delayed,0,31255
2928,Embraer ERJ165,VAAH,VAPO,12:37,13:38,On Time,0,9042
2929,Boeing 747,VOHY,VAAU,12:30,12:01,Delayed,2,43083
2930,Embraer ERJ155,VELR,VAID,05:36,19:13,On Time,0,37346
2931,Boeing 727,VOMM,VEDZ,14:19,05:52,Cancelled,0,44938
2932,Embraer ERJ165,VAAH,VEIM,01:15,20:48,On Time,0,24163
2933,Embraer ERJ165,VOTR,VEJT,09:05,14:19,On Time,3,49566
2934,Boeing 737,VOWA,VO55,05:57,08:57,On Time,0,34926
2935,Boeing 737,VOTR,VAPR,20:26,02:23,Cancelled,2,17797
2936,Boeing 747,VAPR,VIKO,16:18,14:49,Delayed,3,12251
2937,Boeing 787,VILK,VEDZ,19:48,05:03,Cancelled,3,40726
2938,Boeing 747,VOMM,VAPR,11:41,12:01,Cancelled,3,19389
2939,Boeing 727,VIDP,VA1P,05:50,18:52,On Time,3,21936
2940,Boeing 707,VEMN,VEGT,18:03,13:50,On Time,3,27357
2941,Embraer ERJ165,VOKN,VILK,23:22,05:05,Delayed,0,22903
2942,Boeing 737,VEBD,VOMD,19:26,13:59,On Time,1,8288
2943,Boeing 737,VOMM,VEDZ,15:48,10:29,On Time,0,48693
2944,Boeing 707,VIBY,VEVZ,13:30,01:25,On Time,0,30217
2945,Airbus A321,VOBL,VOBL,23:49,14:13,Delayed,0,10650
2946,Boeing 747,VAHB,VO55,23:23,22:17,Cancelled,2,43034
2947,Boeing 747,VIPT,VA1G,01:40,16:59,Cancelled,0,21154
2948,Airbus A321,VOMD,VARK,14:30,09:58,On Time,2,7041
2949,Embraer ERJ145,VEIM,VEGT,17:34,16:55,On Time,0,28195
2950,Airbus A321,VAGO,VAUD,07:50,11:16,Delayed,1,45402
2951,Boeing 727,VAAK,VEKU,19:57,14:02,Cancelled,0,11592
2952,Boeing 737,VIGR,VOTR,15:28,12:00,On Time,1,30308
2953,Embraer ERJ165,VOCI,VIAL,09:41,01:01,Cancelled,3,9145
2954,Airbus A321,VOSM,VECC,17:42,05:41,On Time,2,34064
2955,Boeing 787,VOTV,VICG,03:31,03:24,On Time,0,30705
2956,Airbus A320,VAKJ,VOHY,13:51,21:33,On Time,1,48320
2957,Boeing 707,VEGT,VICX,09:48,12:01,Delayed,2,39378
2958,Boeing 727,VIJU,VAKJ,13:52,21:55,Delayed,1,43337
2959,Boeing 707,VAOZ,VOMD,05:47,14:56,On Time,2,37401
2960,Airbus A319,VOCP,VEIM,03:12,03:00,On Time,0,41408
2961,Airbus A320,VORG,VIKO,11:06,22:14,On Time,0,33822
2962,Airbus A320,VIAL,VABB,23:53,15:53,Cancelled,0,9635
2963,Boeing 737,VIKO,VIBN,23:28,22:54,On Time,0,40587
2964,Embraer ERJ155,VOMY,VOHY,11:13,20:19,On Time,0,21437
2965,Embraer ERJ165,VIKG,VAPR,00:35,15:33,On Time,2,20031
2966,Boeing 707,VEDZ,VOCP,02:19,14:34,Delayed,0,12476
2967,Airbus A320,VEMR,VA1G,22:40,14:04,On Time,2,40468
2968,Boeing 787,VIAR,VIPT,05:25,23:50,On Time,0,12431
2969,Airbus A320,VEJT,VEMN,19:52,05:06,On Time,1,26584
2970,Boeing 747,VOTV,VEDG,13:59,23:04,Delayed,0,35180
2971,Embraer ERJ145,VEBI,VEBS,15:20,23:57,Cancelled,1,16866
2972,Boeing 737,VAPR,VORY,21:02,04:48,Delayed,0,24612
2973,Boeing 707,VANP,VIBN,22:38,01:51,On Time,3,19178
2974,Embraer ERJ155,VASL,VEBG,19:12,21:45,On Time,2,39808
2975,Embraer ERJ145,VOTJ,VA1G,01:30,06:59,Cancelled,0,30810
2976,Boeing 707,VILK,VAAK,19:15,16:56,Delayed,3,48855
2977,Embraer ERJ145,VO55,VOHS,00:29,05:18,Cancelled,1,28011
2978,Boeing 707,VOHY,VOCB,22:28,03:09,On Time,1,8544
